race_id,exotic_results
pakenham-2026-03-05-r1,"{""quinella"": ""6.90"", ""exacta"": ""10.20"", ""quinella place 1"": ""2.50"", ""quinella place 2"": ""1.90"", ""quinella place 3"": ""3.70"", ""trifecta"": ""30.80""}"
pakenham-2026-03-05-r2,"{""quinella place 1"": ""30.70"", ""quinella"": ""25.20"", ""exacta"": ""62.10"", ""quinella place 2"": ""7.80"", ""quinella place 3"": ""6.10"", ""trifecta"": ""494.90""}"
pakenham-2026-03-05-r5,"{""quinella place 1"": ""9.50"", ""quinella"": ""103.00"", ""exacta"": ""253.20"", ""quinella place 2"": ""24.00"", ""quinella place 3"": ""57.80"", ""trifecta"": ""1880.80""}"
pakenham-2026-03-05-r4,"{""quinella"": ""1.30"", ""exacta"": ""1.70"", ""trifecta"": ""2.10"", ""early quaddie"": ""367.50""}"
pakenham-2026-03-05-r3,"{""quinella place 1"": ""16.90"", ""quinella place 2"": ""3.60"", ""quinella"": ""16.90"", ""exacta"": ""20.70"", ""quinella place 3"": ""6.00"", ""trifecta"": ""145.10""}"
pakenham-2026-03-05-r7,"{""quinella place 1"": ""3.50"", ""quinella"": ""12.70"", ""exacta"": ""22.50"", ""quinella place 2"": ""7.30"", ""quinella place 3"": ""12.90"", ""trifecta"": ""107.60""}"
pakenham-2026-03-05-r6,"{""quinella"": ""21.20"", ""exacta"": ""40.80"", ""quinella place 1"": ""5.70"", ""quinella place 2"": ""3.40"", ""quinella place 3"": ""3.10"", ""trifecta"": ""113.30""}"
pakenham-2026-03-05-r8,"{""quaddie"": ""2537.80""}"
pinjarra-scarpside-2026-03-05-r1,"{""quinella place 1"": ""3.40"", ""quinella"": ""71.30"", ""exacta"": ""144.00"", ""quinella place 2"": ""22.50"", ""quinella place 3"": ""7.40"", ""trifecta"": ""653.00""}"
pinjarra-scarpside-2026-03-05-r2,"{""quinella place 1"": ""3.60"", ""quinella"": ""33.60"", ""exacta"": ""73.10"", ""quinella place 2"": ""6.10"", ""quinella place 3"": ""11.90"", ""trifecta"": ""319.10""}"
pinjarra-scarpside-2026-03-05-r5,"{""quinella"": ""12.50"", ""exacta"": ""30.80"", ""quinella place 1"": ""4.50"", ""quinella place 2"": ""3.60"", ""quinella place 3"": ""2.80"", ""trifecta"": ""85.50""}"
pinjarra-scarpside-2026-03-05-r4,"{""quinella place 1"": ""13.00"", ""quinella"": ""218.70"", ""exacta"": ""391.70"", ""quinella place 2"": ""65.30"", ""quinella place 3"": ""14.50"", ""trifecta"": ""1629.00"", ""early quaddie"": ""55806.60""}"
pinjarra-scarpside-2026-03-05-r6,"{""quinella place 1"": ""4.40"", ""quinella"": ""19.70"", ""exacta"": ""55.20"", ""quinella place 2"": ""6.80"", ""quinella place 3"": ""7.20"", ""trifecta"": ""267.10""}"
pinjarra-scarpside-2026-03-05-r8,"{""quinella place 1"": ""1.70"", ""quinella"": ""11.20"", ""exacta"": ""16.80"", ""quinella place 2"": ""5.70"", ""daily double"": ""24.40"", ""quinella place 3"": ""10.30"", ""trifecta"": ""66.20"", ""treble"": ""91.00"", ""quaddie"": ""875.60""}"
pinjarra-scarpside-2026-03-05-r7,"{""quinella"": ""5.00"", ""exacta"": ""7.80"", ""quinella place 1"": ""2.60"", ""quinella place 2"": ""4.60"", ""quinella place 3"": ""3.70"", ""trifecta"": ""40.30""}"
dubbo-2026-03-06-r1,"{""quinella"": ""5.20"", ""exacta"": ""7.50"", ""trifecta"": ""26.80""}"
dubbo-2026-03-06-r2,"{""quinella place 1"": ""5.10"", ""quinella"": ""24.20"", ""exacta"": ""49.20"", ""quinella place 2"": ""8.30"", ""quinella place 3"": ""6.10"", ""trifecta"": ""146.70""}"
dubbo-2026-03-06-r4,"{""quinella"": 255.3, ""exacta"": 348.9, ""trifecta"": 1341.3, ""first4"": 10723.7}"
dubbo-2026-03-06-r5,"{""quinella"": ""7.60"", ""exacta"": ""10.70"", ""quinella place 1"": ""2.90"", ""quinella place 2"": ""8.00"", ""quinella place 3"": ""7.80"", ""trifecta"": ""57.10""}"
dubbo-2026-03-06-r6,"{""quinella place 1"": ""9.90"", ""quinella place 2"": ""4.10"", ""quinella"": ""3.30"", ""exacta"": ""4.00"", ""quinella place 3"": ""2.20"", ""trifecta"": ""42.60""}"
dubbo-2026-03-06-r7,"{""quinella"": ""29.50"", ""exacta"": ""76.90"", ""quinella place 1"": ""11.60"", ""quinella place 2"": ""8.70"", ""quinella place 3"": ""18.50"", ""trifecta"": ""564.00""}"
dubbo-2026-03-06-r8,"{""quinella"": ""19.10"", ""exacta"": ""40.80"", ""quinella place 1"": ""7.20"", ""daily double"": ""8.60"", ""quinella place 2"": ""5.20"", ""quinella place 3"": ""2.70"", ""treble"": ""85.10"", ""trifecta"": ""120.30"", ""quaddie"": ""182.40""}"
newcastle-2026-03-06-r1,"{""quinella"": ""9.30"", ""exacta"": ""22.60"", ""quinella place 1"": ""2.50"", ""quinella place 2"": ""7.70"", ""quinella place 3"": ""13.00"", ""trifecta"": ""188.20""}"
newcastle-2026-03-06-r2,"{""quinella place 1"": ""17.90"", ""quinella"": ""77.80"", ""exacta"": ""147.10"", ""quinella place 2"": ""42.40"", ""quinella place 3"": ""10.90"", ""trifecta"": ""764.60""}"
newcastle-2026-03-06-r4,"{""quinella"": ""7.10"", ""exacta"": ""10.00"", ""quinella place 1"": ""3.20"", ""quinella place 2"": ""7.90"", ""quinella place 3"": ""3.50"", ""trifecta"": ""56.50"", ""early quaddie"": ""545.30""}"
newcastle-2026-03-06-r3,"{""quinella place 1"": ""2.90"", ""quinella place 2"": ""5.50"", ""quinella"": ""13.50"", ""exacta"": ""17.70"", ""quinella place 3"": ""4.60"", ""trifecta"": ""85.00""}"
newcastle-2026-03-06-r7,"{""quinella place 1"": ""7.40"", ""quinella place 2"": ""12.40"", ""quinella"": ""26.60"", ""exacta"": ""63.00"", ""quinella place 3"": ""10.30"", ""trifecta"": ""371.00""}"
newcastle-2026-03-06-r8,"{""daily double"": ""73.50"", ""quinella"": ""42.60"", ""exacta"": ""218.80"", ""quinella place 1"": ""9.40"", ""quinella place 2"": ""4.70"", ""quinella place 3"": ""11.20"", ""treble"": ""960.00"", ""trifecta"": ""328.20"", ""quaddie"": ""3947.30""}"
newcastle-2026-03-06-r6,"{""quinella"": ""3.30"", ""exacta"": ""10.40"", ""quinella place 1"": ""3.20"", ""quinella place 2"": ""9.70"", ""quinella place 3"": ""8.30"", ""trifecta"": ""102.80""}"
ipswich-2026-03-06-r1,"{""quinella place 1"": ""1.70"", ""quinella place 2"": ""3.40"", ""quinella"": ""9.30"", ""exacta"": ""13.90"", ""quinella place 3"": ""2.60"", ""trifecta"": ""36.20""}"
ipswich-2026-03-06-r2,"{""quinella"": ""4.10"", ""exacta"": ""8.80"", ""trifecta"": ""29.50""}"
ipswich-2026-03-06-r3,"{""quinella"": ""58.80"", ""exacta"": ""188.20"", ""quinella place 1"": ""12.70"", ""quinella place 2"": ""12.10"", ""quinella place 3"": ""2.70"", ""trifecta"": ""730.50""}"
ipswich-2026-03-06-r6,"{""quinella"": ""130.30"", ""exacta"": ""128.10"", ""quinella place 1"": ""25.10"", ""quinella place 2"": ""86.40"", ""quinella place 3"": ""43.90"", ""trifecta"": ""2642.40""}"
ipswich-2026-03-06-r4,"{""quinella place 1"": ""7.60"", ""quinella"": ""76.60"", ""exacta"": ""120.00"", ""quinella place 2"": ""13.20"", ""quinella place 3"": ""5.10"", ""trifecta"": ""613.50"", ""early quaddie"": ""8630.50""}"
ipswich-2026-03-06-r5,"{""quinella"": ""6.50"", ""exacta"": ""13.30"", ""trifecta"": ""73.50""}"
ipswich-2026-03-06-r7,"{""quinella place 1"": ""7.60"", ""daily double"": ""55.30"", ""quinella place 2"": ""28.20"", ""quinella"": ""32.50"", ""exacta"": ""58.20"", ""quinella place 3"": ""10.40"", ""treble"": ""809.90"", ""trifecta"": ""755.00"", ""quaddie"": ""27782.00""}"
sunshine-coast-2026-03-06-r2,"{""quinella"": ""4.80"", ""exacta"": ""11.30"", ""trifecta"": ""18.60""}"
sunshine-coast-2026-03-06-r3,"{""quinella"": ""9.70"", ""exacta"": ""11.00"", ""trifecta"": ""22.20""}"
sunshine-coast-2026-03-06-r5,"{""quinella place 1"": ""2.10"", ""quinella place 2"": ""3.80"", ""quinella"": ""4.30"", ""exacta"": ""10.10"", ""quinella place 3"": ""2.80"", ""trifecta"": ""26.50""}"
sunshine-coast-2026-03-06-r4,"{""quinella"": ""30.50"", ""exacta"": ""91.90"", ""trifecta"": ""368.10"", ""early quaddie"": ""1165.20""}"
sunshine-coast-2026-03-06-r6,"{""quinella place 1"": ""1.90"", ""quinella place 2"": ""7.90"", ""quinella"": ""31.30"", ""exacta"": ""62.10"", ""quinella place 3"": ""5.90"", ""daily double"": ""117.40"", ""trifecta"": ""214.40"", ""treble"": ""275.90"", ""quaddie"": ""579.40""}"
kilmore-2026-03-06-r1,"{""quinella place 1"": ""2.60"", ""quinella place 2"": ""7.80"", ""quinella"": ""15.30"", ""exacta"": ""32.90"", ""quinella place 3"": ""5.40"", ""trifecta"": ""84.40""}"
kilmore-2026-03-06-r4,"{""quinella"": ""15.50"", ""exacta"": ""35.40"", ""quinella place 1"": ""7.60"", ""quinella place 2"": ""5.40"", ""quinella place 3"": ""6.30"", ""trifecta"": ""145.50"", ""early quaddie"": ""3572.10""}"
kilmore-2026-03-06-r3,"{""quinella place 1"": ""9.00"", ""quinella place 2"": ""13.40"", ""quinella"": ""69.00"", ""exacta"": ""144.40"", ""quinella place 3"": ""15.40"", ""trifecta"": ""896.10""}"
kilmore-2026-03-06-r8,"{""quinella"": ""14.30"", ""exacta"": ""23.50"", ""quinella place 1"": ""5.30"", ""quinella place 2"": ""5.00"", ""quinella place 3"": ""7.00"", ""daily double"": ""118.50"", ""trifecta"": ""100.00"", ""treble"": ""724.60"", ""quaddie"": ""5296.40""}"
kilmore-2026-03-06-r7,"{""quinella place 1"": ""2.60"", ""quinella place 2"": ""4.10"", ""quinella"": ""17.50"", ""exacta"": ""26.40"", ""quinella place 3"": ""5.30"", ""trifecta"": ""75.30""}"
kilmore-2026-03-06-r6,"{""quinella place 1"": ""6.20"", ""quinella place 2"": ""16.60"", ""quinella"": ""137.60"", ""exacta"": ""239.90"", ""quinella place 3"": ""10.10"", ""trifecta"": ""1457.60""}"
kilmore-2026-03-06-r5,"{""quinella"": ""10.20"", ""exacta"": ""32.90"", ""quinella place 1"": ""4.30"", ""quinella place 2"": ""3.00"", ""quinella place 3"": ""4.10"", ""trifecta"": ""68.00""}"
pakenham-2026-03-06-r4,"{""quinella"": ""11.50"", ""exacta"": ""21.50"", ""trifecta"": ""132.80"", ""early quaddie"": ""1174.80""}"
pakenham-2026-03-06-r7,"{""quinella place 1"": ""60.90"", ""quinella"": ""83.20"", ""exacta"": ""171.20"", ""quinella place 2"": ""30.90"", ""quinella place 3"": ""55.60"", ""trifecta"": ""4865.40""}"
pakenham-2026-03-06-r8,"{""quinella place 1"": ""4.70"", ""quinella"": ""6.10"", ""exacta"": ""17.40"", ""quinella place 2"": ""3.70"", ""quinella place 3"": ""7.10"", ""daily double"": ""83.20"", ""trifecta"": ""76.80"", ""treble"": ""543.90"", ""quaddie"": ""4155.80""}"
pakenham-2026-03-06-r6,"{""quinella"": ""39.00"", ""exacta"": ""90.90"", ""trifecta"": ""215.30""}"
te-aroha-2026-03-06-r1,"{""quinella"": 9.8, ""exacta"": 16.7, ""trifecta"": 62.9, ""first4"": 166.4}"
te-aroha-2026-03-06-r2,"{""quinella"": 20.4, ""exacta"": 51.2, ""trifecta"": 121.7, ""first4"": 800.8}"
te-aroha-2026-03-06-r3,"{""quinella"": 6.7, ""exacta"": 12.0, ""trifecta"": 25.1, ""first4"": 74.6}"
te-aroha-2026-03-06-r5,"{""quinella"": 17.2, ""exacta"": 49.1, ""trifecta"": 334.1, ""first4"": 2735.3}"
te-aroha-2026-03-06-r4,"{""quinella"": 9.3, ""exacta"": 24.2, ""trifecta"": 151.2, ""first4"": 788.5}"
te-aroha-2026-03-06-r7,"{""quinella"": 32.0, ""exacta"": 90.9, ""trifecta"": 1232.7, ""first4"": 13379.6}"
te-aroha-2026-03-06-r6,"{""quinella"": 56.8, ""exacta"": 140.5, ""trifecta"": 2399.6, ""first4"": 7912.8}"
corowa-2026-03-07-r1,"{""quinella place 1"": ""38.40"", ""quinella place 2"": ""12.10"", ""quinella"": ""77.60"", ""exacta"": ""102.80"", ""quinella place 3"": ""31.90"", ""trifecta"": ""624.70""}"
corowa-2026-03-07-r4,"{""quinella"": ""24.30"", ""exacta"": ""46.30"", ""quinella place 1"": ""4.70"", ""quinella place 2"": ""6.90"", ""quinella place 3"": ""3.90"", ""trifecta"": ""137.70"", ""early quaddie"": ""730.40""}"
corowa-2026-03-07-r5,"{""quinella"": ""12.90"", ""exacta"": ""18.80"", ""quinella place 1"": ""8.50"", ""quinella place 2"": ""10.40"", ""quinella place 3"": ""5.60"", ""trifecta"": ""158.90""}"
corowa-2026-03-07-r3,"{""quinella place 1"": ""6.80"", ""quinella"": ""2.60"", ""exacta"": ""7.00"", ""quinella place 2"": ""1.40"", ""quinella place 3"": ""6.80"", ""trifecta"": ""37.10""}"
corowa-2026-03-07-r6,"{""quinella place 1"": ""4.00"", ""quinella"": ""3.80"", ""exacta"": ""7.70"", ""quinella place 2"": ""2.10"", ""quinella place 3"": ""5.20"", ""trifecta"": ""33.20""}"
corowa-2026-03-07-r7,"{""quinella place 1"": ""18.00"", ""quinella"": ""50.20"", ""exacta"": ""115.80"", ""quinella place 2"": ""16.10"", ""daily double"": ""31.00"", ""quinella place 3"": ""5.90"", ""trifecta"": ""802.70"", ""treble"": ""65.80"", ""quaddie"": ""962.60""}"
gunnedah-2026-03-07-r4,"{""quinella place 1"": ""4.30"", ""quinella"": ""49.80"", ""exacta"": ""151.40"", ""quinella place 2"": ""30.80"", ""quinella place 3"": ""7.60"", ""trifecta"": ""493.30"", ""early quaddie"": ""700.10""}"
gunnedah-2026-03-07-r5,"{""quinella"": ""18.90"", ""exacta"": ""28.50"", ""quinella place 1"": ""6.60"", ""quinella place 2"": ""15.80"", ""quinella place 3"": ""5.40"", ""trifecta"": ""186.80""}"
gunnedah-2026-03-07-r3,"{""quinella place 1"": ""4.50"", ""quinella place 2"": ""7.70"", ""quinella"": ""10.20"", ""exacta"": ""18.90"", ""quinella place 3"": ""3.20"", ""trifecta"": ""62.30""}"
gunnedah-2026-03-07-r6,"{""quinella place 1"": ""52.20"", ""quinella place 2"": ""105.80"", ""quinella"": ""45.00"", ""exacta"": ""105.20"", ""quinella place 3"": ""5.50"", ""trifecta"": ""1007.80""}"
gunnedah-2026-03-07-r7,"{""quinella place 1"": ""22.40"", ""daily double"": ""72.80"", ""quinella place 2"": ""29.90"", ""quinella"": ""60.60"", ""exacta"": ""208.70"", ""quinella place 3"": ""27.90"", ""treble"": ""55.20"", ""trifecta"": ""2334.60"", ""quaddie"": ""2869.00""}"
randwick-2026-03-07-r1,"{""quinella"": ""5.30"", ""exacta"": ""11.40"", ""quinella place 1"": ""2.90"", ""quinella place 2"": ""5.50"", ""quinella place 3"": ""5.60"", ""trifecta"": ""58.60""}"
randwick-2026-03-07-r2,"{""quinella"": ""110.30"", ""exacta"": ""133.60"", ""quinella place 1"": ""24.70"", ""quinella place 2"": ""4.70"", ""quinella place 3"": ""20.60"", ""trifecta"": ""873.60""}"
randwick-2026-03-07-r4,"{""quinella"": ""3.40"", ""exacta"": ""6.10"", ""quinella place 1"": ""1.50"", ""quinella place 2"": ""2.70"", ""quinella place 3"": ""3.00"", ""trifecta"": ""16.90""}"
randwick-2026-03-07-r10,"{""daily double"": ""7.00"", ""quinella place 1"": ""30.70"", ""quinella"": ""42.90"", ""exacta"": ""53.60"", ""quinella place 2"": ""10.30"", ""quinella place 3"": ""102.40"", ""treble"": ""14.70"", ""trifecta"": ""1189.20"", ""quaddie"": ""299.80""}"
randwick-2026-03-07-r6,"{""quinella place 1"": ""5.40"", ""quinella"": ""74.50"", ""exacta"": ""107.60"", ""quinella place 2"": ""24.10"", ""quinella place 3"": ""41.40"", ""early quaddie"": ""97.20"", ""trifecta"": ""723.40""}"
randwick-2026-03-07-r9,"{""quinella place 1"": ""1.80"", ""quinella"": ""11.55"", ""exacta"": ""11.30"", ""quinella place 2"": ""4.55"", ""quinella place 3"": ""6.40"", ""trifecta"": ""31.60""}"
randwick-2026-03-07-r5,"{""quinella"": ""3.60"", ""exacta"": ""7.50"", ""trifecta"": ""29.20""}"
randwick-2026-03-07-r8,"{""quinella place 1"": ""5.75"", ""quinella"": ""3.25"", ""exacta"": ""4.90"", ""quinella place 2"": ""1.60"", ""quinella place 3"": ""4.60"", ""trifecta"": ""26.60""}"
hawkesbury-2026-03-07-r1,"{""quinella place 1"": ""7.70"", ""quinella"": ""4.90"", ""exacta"": ""12.10"", ""quinella place 2"": ""3.00"", ""quinella place 3"": ""4.40"", ""trifecta"": ""53.90""}"
hawkesbury-2026-03-07-r5,"{""quinella place 1"": ""4.40"", ""quinella"": ""10.50"", ""exacta"": ""16.90"", ""quinella place 2"": ""5.30"", ""quinella place 3"": ""6.60"", ""trifecta"": ""95.40""}"
hawkesbury-2026-03-07-r3,"{""quinella place 1"": ""9.50"", ""quinella place 2"": ""13.80"", ""quinella"": ""11.60"", ""exacta"": ""23.30"", ""quinella place 3"": ""5.30"", ""trifecta"": ""234.70""}"
hawkesbury-2026-03-07-r4,"{""quinella"": ""4.00"", ""exacta"": ""5.90"", ""quinella place 1"": ""2.10"", ""quinella place 2"": ""14.40"", ""quinella place 3"": ""8.90"", ""trifecta"": ""96.70"", ""early quaddie"": ""721.40""}"
hawkesbury-2026-03-07-r7,"{""quinella"": ""17.00"", ""exacta"": ""53.70"", ""quinella place 1"": ""5.80"", ""quinella place 2"": ""9.70"", ""quinella place 3"": ""6.40"", ""trifecta"": ""473.80""}"
hawkesbury-2026-03-07-r8,"{""daily double"": ""8.90"", ""quinella place 1"": ""1.90"", ""quinella"": ""5.00"", ""exacta"": ""6.90"", ""quinella place 2"": ""3.40"", ""quinella place 3"": ""4.90"", ""treble"": ""158.20"", ""trifecta"": ""27.60"", ""quaddie"": ""883.70""}"
hawkesbury-2026-03-07-r6,"{""quinella place 1"": ""6.70"", ""quinella place 2"": ""3.40"", ""quinella"": ""16.60"", ""exacta"": ""42.50"", ""quinella place 3"": ""4.30"", ""trifecta"": ""186.00""}"
eagle-farm-2026-03-07-r3,"{""quinella"": ""2.70"", ""exacta"": ""3.60"", ""trifecta"": ""13.10""}"
eagle-farm-2026-03-07-r4,"{""quinella place 1"": ""6.70"", ""quinella"": ""5.40"", ""exacta"": ""9.00"", ""quinella place 2"": ""3.20"", ""quinella place 3"": ""11.00"", ""trifecta"": ""88.60""}"
eagle-farm-2026-03-07-r5,"{""quaddie"": ""134.60""}"
eagle-farm-2026-03-07-r6,"{""quinella"": ""5.60"", ""exacta"": ""11.90"", ""trifecta"": ""75.70""}"
eagle-farm-2026-03-07-r8,"{""quinella place 1"": ""6.90"", ""quinella place 2"": ""4.10"", ""quinella"": ""37.40"", ""exacta"": ""68.30"", ""quinella place 3"": ""6.80"", ""trifecta"": ""233.60""}"
eagle-farm-2026-03-07-r9,"{""quinella place 1"": ""10.50"", ""daily double"": ""19.40"", ""quinella place 2"": ""15.40"", ""quinella"": ""11.20"", ""exacta"": ""24.70"", ""quinella place 3"": ""3.90"", ""trifecta"": ""200.50"", ""treble"": ""144.10"", ""quaddie"": ""468.30""}"
gold-coast-2026-03-07-r2,"{""quinella"": ""3.60"", ""exacta"": ""14.00"", ""trifecta"": ""35.10""}"
gold-coast-2026-03-07-r3,"{""quinella"": ""5.10"", ""exacta"": ""10.20"", ""trifecta"": ""17.30""}"
gold-coast-2026-03-07-r4,"{""quinella"": ""36.40"", ""exacta"": ""68.20"", ""quinella place 1"": ""8.10"", ""quinella place 2"": ""13.80"", ""quinella place 3"": ""39.30"", ""early quaddie"": ""152.20"", ""trifecta"": ""714.50""}"
gold-coast-2026-03-07-r5,"{""quinella place 1"": ""3.40"", ""quinella"": ""13.30"", ""exacta"": ""18.80"", ""quinella place 2"": ""5.50"", ""quinella place 3"": ""9.00"", ""trifecta"": ""128.10""}"
gold-coast-2026-03-07-r7,"{""daily double"": ""23.60"", ""quinella place 1"": ""5.90"", ""quinella"": ""52.90"", ""exacta"": ""122.10"", ""quinella place 2"": ""13.70"", ""quinella place 3"": ""6.60"", ""trifecta"": ""387.00"", ""treble"": ""149.00"", ""quaddie"": ""927.70""}"
gold-coast-2026-03-07-r6,"{""quinella place 1"": ""14.00"", ""quinella"": ""8.30"", ""exacta"": ""19.60"", ""quinella place 2"": ""4.40"", ""quinella place 3"": ""12.60"", ""trifecta"": ""185.60""}"
toowoomba-2026-03-07-r1,"{""quinella place 1"": ""36.80"", ""quinella place 2"": ""61.20"", ""quinella"": ""27.80"", ""exacta"": ""73.10"", ""quinella place 3"": ""18.60"", ""trifecta"": ""1134.90""}"
toowoomba-2026-03-07-r3,"{""quinella"": ""8.80"", ""exacta"": ""44.50"", ""quinella place 1"": ""7.90"", ""quinella place 2"": ""7.90"", ""quinella place 3"": ""42.60"", ""trifecta"": ""435.00""}"
toowoomba-2026-03-07-r4,"{""quinella"": ""10.80"", ""exacta"": ""21.80"", ""quinella place 1"": ""3.60"", ""quinella place 2"": ""2.80"", ""quinella place 3"": ""2.00"", ""early quaddie"": ""1129.20"", ""trifecta"": ""97.60""}"
toowoomba-2026-03-07-r5,"{""quinella"": ""36.00"", ""exacta"": ""94.00"", ""quinella place 1"": ""11.30"", ""quinella place 2"": ""3.20"", ""quinella place 3"": ""13.70"", ""trifecta"": ""364.10""}"
toowoomba-2026-03-07-r2,"{""quinella"": ""2.50"", ""exacta"": ""1.90"", ""trifecta"": ""5.10""}"
toowoomba-2026-03-07-r6,"{""quinella place 1"": ""2.60"", ""quinella place 2"": ""3.90"", ""quinella"": ""5.40"", ""exacta"": ""5.50"", ""quinella place 3"": ""2.50"", ""trifecta"": ""39.50""}"
toowoomba-2026-03-07-r7,"{""quinella"": ""17.80"", ""exacta"": ""68.70"", ""daily double"": ""123.10"", ""trifecta"": ""143.60"", ""treble"": ""181.40"", ""quaddie"": ""3124.40""}"
flemington-2026-03-07-r1,"{""quinella"": ""8.80"", ""exacta"": ""12.80"", ""trifecta"": ""42.00""}"
flemington-2026-03-07-r2,"{""quinella place 1"": ""11.50"", ""quinella place 2"": ""14.20"", ""quinella"": ""2.80"", ""exacta"": ""10.20"", ""quinella place 3"": ""1.60"", ""trifecta"": ""162.40""}"
flemington-2026-03-07-r5,"{""quinella place 1"": ""1.50"", ""quinella place 2"": ""4.30"", ""quinella"": ""17.00"", ""exacta"": ""23.80"", ""quinella place 3"": ""4.40"", ""trifecta"": ""46.50""}"
flemington-2026-03-07-r6,"{""quinella place 1"": ""10.80"", ""quinella"": ""24.70"", ""exacta"": ""109.50"", ""quinella place 2"": ""9.10"", ""quinella place 3"": ""45.80"", ""trifecta"": ""1040.10"", ""early quaddie"": ""3233.60""}"
flemington-2026-03-07-r3,"{""quinella place 1"": ""2.40"", ""quinella"": ""8.20"", ""exacta"": ""9.40"", ""quinella place 2"": ""3.70"", ""quinella place 3"": ""13.50"", ""trifecta"": ""96.10""}"
flemington-2026-03-07-r7,"{""quinella"": ""22.30"", ""exacta"": ""28.60"", ""quinella place 1"": ""6.70"", ""quinella place 2"": ""2.80"", ""quinella place 3"": ""7.70"", ""trifecta"": ""127.10""}"
flemington-2026-03-07-r9,"{""quinella place 1"": ""27.20"", ""quinella place 2"": ""56.35"", ""quinella"": ""323.60"", ""exacta"": ""548.50"", ""quinella place 3"": ""74.65"", ""trifecta"": ""5501.40""}"
flemington-2026-03-07-r10,"{""quinella place 1"": ""15.10"", ""quinella"": ""48.70"", ""exacta"": ""100.90"", ""quinella place 2"": ""19.90"", ""quinella place 3"": ""19.40"", ""daily double"": ""57.30"", ""treble"": ""1353.80"", ""trifecta"": ""810.80"", ""quaddie"": ""7560.60""}"
flemington-2026-03-07-r8,"{""quinella place 1"": ""3.10"", ""quinella"": ""22.35"", ""exacta"": ""44.10"", ""quinella place 2"": ""6.65"", ""quinella place 3"": ""4.00"", ""trifecta"": ""109.20""}"
